Timestamp,Algorithm,Grammar,String name,String,Characters,Tokens,Outcome,Status,CPUs,Tok/s,Desc,GSS N,GSS E,Pop,SPPF S/I,SPPF P,SPPF E,Ambig,Heap,Heap/tok,Exact,Exact/tok,Tables,Tables/tok,Pool,Pool/tok,H0,H1,H2,H3,H4+
2023-10-29 20:55:17,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14651824,240193.84
2023-10-29 20:55:17,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:18,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14719256,241299.28
2023-10-29 20:55:18,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,772.15,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:18,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,388.54,44578,302,27220,8911,7320,109920,326040,3422,14650984,240180.07
2023-10-29 20:55:19,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:19,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14651440,240187.54
2023-10-29 20:55:20,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:20,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,391.03,44578,302,27220,8911,7320,109920,326040,3422,14651568,240189.64
2023-10-29 20:55:21,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:21,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14651664,240191.21
2023-10-29 20:55:21,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:22,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14653168,240215.87
2023-10-29 20:55:22,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:23,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14650672,240174.95
2023-10-29 20:55:23,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,772.15,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:24,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14719160,241297.70
2023-10-29 20:55:24,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:25,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,354.65,44578,302,27220,8911,7320,109920,326040,3422,14650712,240175.61
2023-10-29 20:55:25,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b60.str,'bbbbbbbbbb',60,61,Accept,Good,,782.05,44578,302,27220,8911,7320,109920,326040,3422,936,15.34,2058077,33738.97,65476287,1073381.75,5022704,82339.41,25843305,132829,26179,1533,748,
2023-10-29 20:55:26,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,284.00,60753,352,37005,12146,9940,174090,517230,4692,21802080,307071.55
2023-10-29 20:55:26,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:27,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,303.42,60753,352,37005,12146,9940,174090,517230,4692,21819040,307310.42
2023-10-29 20:55:27,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:28,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,303.42,60753,352,37005,12146,9940,174090,517230,4692,21836784,307560.34
2023-10-29 20:55:28,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:28,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,284.00,60753,352,37005,12146,9940,174090,517230,4692,21790440,306907.61
2023-10-29 20:55:29,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:29,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,302.13,60753,352,37005,12146,9940,174090,517230,4692,21803008,307084.62
2023-10-29 20:55:30,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:30,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,284.00,60753,352,37005,12146,9940,174090,517230,4692,21791264,306919.21
2023-10-29 20:55:31,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:31,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,284.00,60753,352,37005,12146,9940,174090,517230,4692,21796472,306992.56
2023-10-29 20:55:32,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:32,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,302.13,60753,352,37005,12146,9940,174090,517230,4692,21799096,307029.52
2023-10-29 20:55:33,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:33,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,303.42,60753,352,37005,12146,9940,174090,517230,4692,21798176,307016.56
2023-10-29 20:55:34,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:34,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,284.00,60753,352,37005,12146,9940,174090,517230,4692,21831016,307479.10
2023-10-29 20:55:35,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b70.str,'bbbbbbbbbb',70,71,Accept,Good,,568.00,60753,352,37005,12146,9940,174090,517230,4692,936,13.18,2973917,41886.15,65476287,922201.23,7521464,105936.11,25769360,188474,43240,2536,984,
2023-10-29 20:55:36,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,258.79,79428,402,48290,15881,12960,259360,771520,6162,30743672,379551.51
2023-10-29 20:55:36,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,433.16,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:37,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,235.47,79428,402,48290,15881,12960,259360,771520,6162,30643616,378316.25
2023-10-29 20:55:37,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,433.16,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:38,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,246.95,79428,402,48290,15881,12960,259360,771520,6162,30666408,378597.63
2023-10-29 20:55:38,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,470.93,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:39,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,246.20,79428,402,48290,15881,12960,259360,771520,6162,30652936,378431.31
2023-10-29 20:55:40,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,430.85,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:40,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,246.95,79428,402,48290,15881,12960,259360,771520,6162,30668416,378622.42
2023-10-29 20:55:41,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,433.16,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:41,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,258.79,79428,402,48290,15881,12960,259360,771520,6162,30656424,378474.37
2023-10-29 20:55:42,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,430.85,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:43,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,246.95,79428,402,48290,15881,12960,259360,771520,6162,30727816,379355.75
2023-10-29 20:55:43,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,430.85,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:44,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,246.95,79428,402,48290,15881,12960,259360,771520,6162,30659128,378507.75
2023-10-29 20:55:44,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,433.16,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:45,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,246.95,79428,402,48290,15881,12960,259360,771520,6162,30661640,378538.77
2023-10-29 20:55:45,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,430.85,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:46,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,246.95,79428,402,48290,15881,12960,259360,771520,6162,30655320,378460.74
2023-10-29 20:55:47,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b80.str,'bbbbbbbbbb',80,81,Accept,Good,,433.16,79428,402,48290,15881,12960,259360,771520,6162,936,11.56,4109457,50734.04,65476287,808349.22,10719024,132333.63,25679224,253087,65788,4897,1598,
2023-10-29 20:55:47,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,200.88,100603,452,61075,20116,16380,368730,1097910,7832,42972496,472225.23
2023-10-29 20:55:48,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:49,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,200.88,100603,452,61075,20116,16380,368730,1097910,7832,43051192,473090.02
2023-10-29 20:55:49,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:50,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,200.88,100603,452,61075,20116,16380,368730,1097910,7832,43006480,472598.68
2023-10-29 20:55:51,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:51,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,207.76,100603,452,61075,20116,16380,368730,1097910,7832,43099920,473625.49
2023-10-29 20:55:52,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:53,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,200.88,100603,452,61075,20116,16380,368730,1097910,7832,43147288,474146.02
2023-10-29 20:55:54,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:54,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,200.88,100603,452,61075,20116,16380,368730,1097910,7832,42922648,471677.45
2023-10-29 20:55:55,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:56,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,200.88,100603,452,61075,20116,16380,368730,1097910,7832,42998288,472508.66
2023-10-29 20:55:56,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,322.70,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:57,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,194.03,100603,452,61075,20116,16380,368730,1097910,7832,43019168,472738.11
2023-10-29 20:55:58,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,343.40,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:55:59,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,203.58,100603,452,61075,20116,16380,368730,1097910,7832,43040304,472970.37
2023-10-29 20:55:59,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:56:00,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,200.88,100603,452,61075,20116,16380,368730,1097910,7832,43044616,473017.76
2023-10-29 20:56:01,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b90.str,'bbbbbbbbbb',90,91,Accept,Good,,323.84,100603,452,61075,20116,16380,368730,1097910,7832,936,10.29,5485697,60282.38,65476287,719519.64,14699384,161531.69,25573946,324633,93095,9210,3710,
2023-10-29 20:56:01,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,165.57,124278,502,75360,24851,20200,505200,1505400,9702,55954120,554001.19
2023-10-29 20:56:02,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,248.77,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:03,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,165.85,124278,502,75360,24851,20200,505200,1505400,9702,56084320,555290.30
2023-10-29 20:56:04,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,258.31,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:05,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,165.85,124278,502,75360,24851,20200,505200,1505400,9702,56100488,555450.38
2023-10-29 20:56:06,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,248.77,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:07,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,165.85,124278,502,75360,24851,20200,505200,1505400,9702,56140600,555847.52
2023-10-29 20:56:07,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,248.77,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:08,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,165.85,124278,502,75360,24851,20200,505200,1505400,9702,56018680,554640.40
2023-10-29 20:56:09,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,248.16,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:10,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,165.85,124278,502,75360,24851,20200,505200,1505400,9702,55987680,554333.47
2023-10-29 20:56:11,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,258.97,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:12,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,170.03,124278,502,75360,24851,20200,505200,1505400,9702,56113016,555574.42
2023-10-29 20:56:12,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,248.77,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:13,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,165.57,124278,502,75360,24851,20200,505200,1505400,9702,56035960,554811.49
2023-10-29 20:56:14,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,258.31,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:15,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,161.60,124278,502,75360,24851,20200,505200,1505400,9702,56070216,555150.65
2023-10-29 20:56:16,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,258.31,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:17,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,161.60,124278,502,75360,24851,20200,505200,1505400,9702,56083904,555286.18
2023-10-29 20:56:18,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b100.str,'bbbbbbbbbb',100,101,Accept,Good,,258.31,124278,502,75360,24851,20200,505200,1505400,9702,936,9.27,7123637,70531.06,65476287,648280.07,19546544,193530.14,25451161,403723,126398,17267,6045,
2023-10-29 20:56:19,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b110.str,'bbbbbbbbbb',110,111,Accept,Good,,144.91,150453,552,91145,30086,24420,671770,2002990,11772,72178464,650256.43
2023-10-29 20:56:20,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b110.str,'bbbbbbbbbb',110,111,Accept,Good,,203.30,150453,552,91145,30086,24420,671770,2002990,11772,936,8.43,9044277,81479.97,65476287,589876.46,25344504,228328.86,25312584,489488,163999,26347,12176,
2023-10-29 20:56:21,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b110.str,'bbbbbbbbbb',110,111,Accept,Good,,144.91,150453,552,91145,30086,24420,671770,2002990,11772,72158128,650073.23
2023-10-29 20:56:22,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b110.str,'bbbbbbbbbb',110,111,Accept,Good,,197.16,150453,552,91145,30086,24420,671770,2002990,11772,936,8.43,9044277,81479.97,65476287,589876.46,25344504,228328.86,25312584,489488,163999,26347,12176,
2023-10-29 20:56:23,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b110.str,'bbbbbbbbbb',110,111,Accept,Good,,142.13,150453,552,91145,30086,24420,671770,2002990,11772,72154240,650038.20
2023-10-29 20:56:24,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b110.str,'bbbbbbbbbb',110,111,Accept,Good,,192.04,150453,552,91145,30086,24420,671770,2002990,11772,936,8.43,9044277,81479.97,65476287,589876.46,25344504,228328.86,25312584,489488,163999,26347,12176,
2023-10-29 20:56:25,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b110.str,'bbbbbbbbbb',110,111,Accept,Good,,139.27,150453,552,91145,30086,24420,671770,2002990,11772,71578312,644849.66
